,id,序号,故障发现（确认）时间,通知省级调度时间（运检中心）,故障开始时间,故障监测确认时间,故障结束时间,单位简称,影响对象,部署类型,异常类型,异常类型细项,问题现象,故障组件,形成原因,形成原因细类,原因分析,故障处理过程,整改措施,整改措施是否落实,整改措施佐证材料,故障时长（小时）,故障时长（分钟）,风险事例等级,监控发现方式,有无用户申告,调度联系单,紧急抢修,考核数据,有无停运,早会PPT,简报,周报,早会短信,月份,日期,时刻,是否工作日,是否工作时段,是否提交故障报告,故障报告第一次提交时间,故障报告合格时间,报告提交时长（小时）,报告合格时间（小时）,故障短信,连接,是否按时提交正式报告,中断时间分布,监控发现方式细类,是否办结,是否因业务量大,是否典型
927,1329,0.0,,,2016-09-19 10:35:00,,2016-09-19 11:40:00,辽宁,设备（资产）精益管理,0,0,0,9月19日10:35-11:40，国网信通调度监控发现国网辽宁公司生产管理2.0系统监控异常。期间，系统健康运行时长及在线用户数指标缺失，URL探测正常。,0,运行维护不当,0,经查故障原因为在综合数据网割接实施过程中，未及时在省公司做向下的路由汇总，将骨干网路由全部导入信息内网，造成信息cisco nexus 5548UP交换机出现大量FIB TCAM资源耗尽告警，丢弃超出转发能力的数据包导致接口异常。,0,0,,,1.08333333337214,65.0000000023283,0,IMS监控,无,0,0,无,0,有,0,,有,9月,19,,0,0,0,,,,,,,,10,有,0,0,0
928,1330,0.0,,,2016-09-20 19:10:00,,2016-09-20 19:30:00,多家直属,I6000,0,0,0,9月20日19:10，国网信通调度监控发现所有直属单位信息系统健康运行时长及在线用户数指标缺失，URL探测异常。被监控系统访问正常。19:30，重启直属单位I6000总线服务后，所有系统健康运行时长及在线用户数指标全部恢复正常。,0,运行维护不当,0,经查，故障原因为迪普负载均衡设备与I6000总线服务端的连接未正常释放，导致监控指标异常。后续将通过对监控接口优化改造进行消缺。,0,0,,,0.333333333372138,20.0000000023283,0,IMS监控,无,0,0,无,0,有,0,,无,9月,20,,0,0,0,,,,,,,,19,有,0,0,0
929,1331,0.0,,,2016-09-20 10:50:00,,2016-09-20 11:30:00,国网信通,财务管控,0,0,0,9月20日10:50，国网信通调度监控发现新源财务管控系统健康运行时长及在线用户数指标中断，URL探测正常。11:30，经调度重启应用节点后，监控指标恢复正常,0,运行维护不当,0,0,0,0,,,0.666666666569654,39.9999999941792,0,IMS监控,无,0,0,无,0,有,0,,无,9月,20,,0,0,0,,,,,,,,10,时长与用户数异常URL正常,0,0,0
930,1332,0.0,,,2016-09-20 00:45:00,,2016-09-20 02:10:00,宁夏,外网网站,二级部署,信息系统运行异常,不影响用户使用但系统有告警,"9月20日0:45-2:10，国网宁夏公司外网网站系统监控状态异常。

",网络,运行维护不当,网络配置不合理,"期间，系统健康运行时长指标缺失，URL探测异常。经查，故障原因为强隔离装置会话连接数过大，导致I6000系统外网入库服务连接内网数据库失败，进而出现外网网站间歇性断点。
",0,0,,,1.41666666674428,85.0000000046566,0,IMS监控,无,0,0,无,0,无,0,,无,9月,20,,0,0,0,,,,,,,,0,有,0,0,0
931,1333,0.0,,,2016-09-21 04:55:00,,2016-09-21 06:10:00,国网信通,I6000,0,信息系统监控接口异常,不影响用户使用但系统有告警,9月21日4:55，国网信通调度监控发现I6000所有单位的信息系统URL探测指标异常，健康运行时长及在线用户数指标正常。经验证被监控系统访问正常。6:10，所有单位信息系统监控指标恢复正常。,应用软件,软件设计缺陷,不释放数据库连接,迪普负载均衡设备与I6000总线服务器的连接不释放，导致I6000总结服务端的TCP连接数持续增长，以致总线服务JVM内存溢出而崩溃。,重启异常总线服务后，系统监控恢复正常。,定时重启总线服务。后续将更换迪普负载均衡设备，并将数据源更改至I6000采集服务器，不通过负载均衡设备连接总线服务器。,,,1.25000000005821,75.0000000034925,二级,IMS监控,无,0,0,无,0,有,0,,无,9月,21,,0,0,0,,,,,,,,4,时长与用户数正常URL异常,0,0,0
932,1334,0.0,,,2016-09-22 08:30:00,,2016-09-22 08:55:00,北京,数据交换,0,0,0,9月22日8:30-8:55，国网北京电力数据交换系统监控状态异常。期间，系统URL探测异常，在线用户数及健康运行时长正常,0,运行维护不当,0,经查故障原因为监听程序频繁连接TLQ，且没有及时释放连接，导致系统内存被耗尽后，各关键进程处于无响应状态，造成服务器部分进程出现等待延迟的状况，导致缓存严重不足，从而导致进程内存溢出。,0,0,,,0.416666666802485,25.0000000081491,0,IMS监控,无,0,0,0,0,有,0,,无,9月,22,,0,0,0,,,,,,,,8,有,0,0,0
933,1335,0.0,,,2016-09-22 23:55:00,,2016-09-23 01:15:00,国网信通,ERP系统,0,信息系统监控接口异常,不影响用户使用但系统有告警,"9月22日23:55，国网信通调度监控发现中国电科院、南瑞、信通公司ERP的健康运行时长及在线用户数指标中断。
",应用软件,运行维护不当,文件路径配置不合理,故障的几家单位的ERP取数接口配置中缓存文件配置错误，同时向中国电科院ERP系统取数，导致中国电科院ERP系统负载过高，无法获取运行指标。,中国电科院ERP系统负载降低后，几家单位的ERP系统运行指标恢复正常。,通过检修将各单位ERP取数接口下的缓存文件删除，重启接口后重新生成正确的缓存文件。建议后续针对ERP取数接口中的JCO接口方式改为Webservice接口，以便于统一运维和故障定位。,,,1.33333333331393,79.9999999988358,三级,IMS监控,无,0,0,0,0,无,0,,0,9月,22,,0,0,0,,,,,,,,23,时长与用户数异常URL正常,0,0,0
934,1336,0.0,,,2016-09-26 13:50:00,,2016-09-26 15:00:00,英大财险,远程培训,0,0,0,9月26日13:50-15:00，国网信通调度监控发现国网英大财险远程培训系统，健康运行时长及在线用户数指标中断，URL探测正常,0,运行维护不当,0,0,0,0,,,1.16666666662786,69.9999999976717,0,IMS监控,无,0,0,0,0,有,0,,有,9月,26,,0,0,0,,,,,,,,13,有,0,0,0
935,1337,0.0,,,2016-09-26 14:10:00,,2016-09-26 16:45:00,华东,多套系统,0,0,0,9月26日15:10-16:45，国网信通调度监控发现国网华东分部财务管控、指挥1.0、生产管理、交易1.0、TMS共计5个系统监控状态异常，期间系统均健康运行时长及在线用户数指标中断，URL探测正常。,0,运行维护不当,0,0,0,0,,,2.58333333319752,154.999999991851,0,IMS监控,无,有,0,0,0,有,0,,有,9月,26,,0,0,0,,,,,,,,14,有,0,0,0
936,1338,0.0,,,2016-09-26 19:15:00,,2016-09-26 19:55:00,新疆,I6000,0,0,0,9月26日19:15-19:55，国网信通调度监控发现国网新疆电力所有系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测异常。,0,运行维护不当,0,0,0,0,,,0.666666666569654,39.9999999941792,0,IMS监控,无,有,0,0,0,有,0,,有,9月,26,,0,0,0,,,,,,,,19,有,0,0,0
937,1339,0.0,,,2016-09-27 18:05:00,,2016-09-27 19:05:00,国网信通,人资辅助决策,0,0,0,"9月27日18:05，国网信通调度监控发现总部人资辅助决策与财务辅助决策IMS健康运行时长及在线用户数指标缺失，URL探测指标正常，同时数据中心ODS数据库服务器报出ping不通告警。
",0,运行维护不当,0,0,0,0,,,1.00000000011642,60.0000000069849,0,IMS监控,无,0,0,0,0,无,0,,0,9月,27,,0,0,0,,,,,,,,18,时长与用户数异常URL正常,0,0,0
938,1340,0.0,,,2016-09-28 14:00:00,,2016-09-28 14:30:00,国网信通,电量与线损管理,0,0,0,9月28日14:00，国网信通调度监控发现总部一体化电量与线损管理系统IMS健康运行时长及在线用户数指标中断，URL探测指标正常。14:30，经调度重启应用节点后，系统指标恢复正常。,0,运行维护不当,0,0,0,0,,,0.499999999883585,29.9999999930151,0,IMS监控,无,0,0,0,0,有,0,,有,9月,28,,0,0,0,,,,,,,,14,时长与用户数异常URL正常,0,0,0
939,1341,0.0,,,2016-09-30 16:45:00,,2016-09-30 17:20:00,国网信通,科技管理,0,0,0,9月30日16:45，国网信通调度监控发现总部科技管理系统IMS健康运行时长及在线用户数指标中断，URL探测正常。17:20，经调度重启故障节点后，系统监控指标恢复正常。,未查清,运行维护不当,0,0,0,0,,,0.583333333313931,0.0,0,IMS监控,0,0,0,0,0,0,0,,0,9月,0,,0,0,0,,,,,,,,0,时长与用户数异常URL正常,0,0,0
940,1342,529.0,,,2016-10-01 20:00:00,,2016-10-01 21:50:00,英大财险,财务管控,0,0,0,10月01日20:00-21:50，国网信通调度监控发现英大财险、信托、证券、长保、期货、控股、中电财等七家单位财务管控系统监控状态异常。期间，系统健康运行时长及在线人数指标中断，URL探测异常。,0,运行维护不当,0,0,0,0,,,1.83333333319752,109.999999991851,0,IMS监控,无,有,0,无,0,有,0,,有,10月,01,,0,0,0,,,,,,,,20,时长与用户数异常URL异常,0,0,0
941,1343,530.0,,,2016-10-03 02:00:00,,2016-10-03 03:55:00,湖北,多套系统,0,0,0,10月3日2:00-3:55，国网湖北电力营销辅助、数据服务系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测正常。,0,运行维护不当,0,0,0,0,,,1.91666666662786,114.999999997672,0,IMS监控,无,有,0,无,0,有,0,,有,10月,03,,0,0,0,,,,,,,,2,时长与用户数异常URL正常,0,0,0
942,1344,531.0,,,2016-10-06 11:20:00,,2016-10-06 11:55:00,国网信通,云终端,0,信息系统接口异常,系统告警但不影响用户使用,10月6日11:20，国网信通调度监控发现总部云终端系统IMS健康运行时长及在线用户数指标中断。11:55，经运检中心重启IMS接口服务后，系统监控指标恢复正常。,应用软件,软件设计缺陷,代码逻辑缺陷,总部云终端系统IMS接口所使用的会话机制调用过程中易阻塞程序，导致无法读取指标数据，进而导致IMS指标中断。,"重启总部云终端系统（10.1.161.7和10.1.161.8）上的IMS接口服务及Tomcat服务后，指标取数正常。
",后续将通过检修更换IMS接口程序进行消缺。,,,0.583333333488554,35.0000000093132,三级,IMS监控,无,0,0,无,0,有,0,,有,10月,06,,0,0,0,,,,,,,,11,时长与用户数异常URL正常,0,0,0
943,1345,532.0,,,2016-10-06 04:45:00,,2016-10-06 05:20:00,辽宁,设备（资产）精益管理,0,0,0,10月06日04:45-05:20，国网信通调度监控发现国网辽宁电力PMS2.0系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测正常。,0,运行维护不当,0,0,0,0,,,0.583333333313931,34.9999999988358,0,IMS监控,无,0,0,无,0,有,0,,有,10月,06,,0,0,0,,,,,,,,4,时长与用户数异常URL正常,0,0,0
944,1346,533.0,,,2016-10-08 12:20:00,,2016-10-08 12:55:00,国网信通,多套系统,一级部署,信息系统运行异常,不影响用户使用但系统有告警,10月8日12:20，国网信通调度监控发现综合查询IAS系统、总部人资辅助决策、营销辅助决策IMS健康运行时长及在线用户数指标缺失，URL探测指标正常，同时数据中心ODS数据库服务异常。12:55，经运检中心重启ODS数据库节点后，系统指标恢复正常。,无报告,运行维护不当,0,无报告,0,0,,,0.583333333313931,34.9999999988358,三级,IMS监控,无,0,0,0,有,有,0,,0,10月,08,,0,0,0,,,,,,,,12,时长与用户数异常URL正常,0,0,0
945,1347,534.0,,,2016-10-08 15:45:00,,2016-10-08 17:00:00,国网信通,电量在线监测,二级部署,信息系统运行异常,不影响用户使用但系统有告警,10月8日15:45，国网信通调度监控发现电能质量在线监测系统健康运行时长和在线用户数指标缺失，URL探测指标异常。17:00，经运检中心重启系统数据库后，系统指标恢复正常,数据库软件,运行维护不当,内存配置不合理,国庆节后业务量增长较快，且数据库的数据对象sequence cache值设置过小，以及大屏展现的定时任务执行频率过高，导致SGA内存出现抖动，数据库服务夯住，进而影响IMS指标以及系统正常运行。,重新启动数据库节点实例和各个应用节点后，系统指标和服务恢复正常。,已通过检修停止刷新频率过高的定时任务、调整数据对象的sequence cache值，并对现有应用系统的与大屏有关的定时任务进行整体排查和清理。,,,1.25000000005821,75.0000000034925,三级,IMS监控,无,0,0,0,有,有,0,,0,10月,08,,0,0,0,,,,,,,,15,时长与用户数异常URL异常,0,0,0
946,1348,535.0,,,2016-10-08 17:07:00,,2016-10-08 18:40:00,国网信通,员工报销,一级部署,信息系统运行异常,系统部分功能非计划不可用,10月8日17:07，国网信通调度接到7186申告，总部员工报销系统部分用户无法登录。18:40，运检中心重启SAP应用服务，经调度验证系统恢复正常,应用软件,软件设计缺陷,代码逻辑缺陷,系统存在长时间运行时浏览器会话内存不释放的缺陷，大用户量访问时，新用户无法获取资源，造成无法登录。,重启应用服务，系统恢复正常。,扩容物理内存，定期进行健康性重启、释放资源。,,,1.55000000016298,93.0000000097789,二级,IMS监控,无,0,0,0,有,有,0,,0,10月,08,,0,0,0,,,,,,,,17,用户申告,0,0,0
947,1349,536.0,,,2016-10-09 05:50:00,,2016-10-09 06:55:00,重庆,外网网站,0,信息系统接口异常,系统告警但不影响用户使用,10月9日5:50-6:55，国网信通调度监控发现国网重庆电力外网网站系统监控状态异常。期间，系统健康运行时长中断，URL探测正常。,网络,软件设计缺陷,网络,故障原因是由于I6000取数服务双机检测机制缺陷，导致在外网主采集服务器网卡故障导致该采集服务器状态假死时，未能自动切换到备机采集服务上，导致指标异常。,0,0,,,1.08333333337214,65.0000000023283,0,IMS监控,无,0,0,0,0,有,0,,有,10月,09,,0,0,0,,,,,,,,5,时长异常用户数与URL异正常,0,0,0
948,1350,537.0,,,2016-10-10 14:30:00,,2016-10-10 15:35:00,重庆,多套系统,0,信息系统接口异常,系统告警但不影响用户使用,10月10日14:30-15:35，国网信通调度监控发现国网重庆电力数据交换、凭证协同系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测正常。,网络,运行维护不当,检修操作不当,"运维人员在综合布线梳理工作中触动了接触不良的网线导致凭证协同系统数据库异常和数据交换系统I6000接口程序异常。
",0,0,,,1.08333333337214,65.0000000023283,0,IMS监控,无,0,0,0,0,有,0,,有,10月,10,,0,0,0,,,,,,,,14,时长与用户数异常URL正常,0,0,0
949,1351,538.0,,,2016-10-10 19:20:00,,2016-10-10 20:30:00,重庆,营销GIS,0,0,0,10月10日19:20-20:30，国网信通调度监控发现国网重庆电力营销GIS系统监控状态异常。期间，系统健康运行时长指标中断，URL探测正常。,0,运行维护不当,0,0,0,0,,,1.16666666662786,69.9999999976717,0,IMS监控,无,0,0,0,0,有,0,,有,10月,10,,0,0,0,,,,,,,,19,时长异常用户数与URL异正常,0,0,0
950,1352,539.0,,,2016-10-11 13:20:00,,2016-10-11 13:50:00,宁夏,应急指挥,0,0,0,10月11日13:20-13:50，国网宁夏电力应急指挥1.0、非结构化系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测正常，具体原因正在核查,0,运行维护不当,0,经查，故障原因为新综合数据库DB1硬件故障（11002611主板损坏错误）引起服务器运行异常，导致该节点数据库服务未能及时漂移至DB2，造成I6000系统中应急管理和非结构化平台系统指标异常，在停运DB1后，系统指标恢复正常。,0,0,,,0.500000000058208,30.0000000034925,0,IMS监控,无,0,0,0,0,有,0,,有,10月,11,,0,0,0,,,,,,,,13,时长与用户数异常URL正常,0,0,0
